game_pk,date,home,away,home_team_id,away_team_id,home_sp_id,away_sp_id,r1_home_runs,r1_away_runs,r1_total_runs,over_0_5,season,home_sp_fip,away_sp_fip,home_team_wrc_plus,away_team_wrc_plus,park_factor_runs,home_sp_r1_runs_avg,home_sp_r1_run_rate,home_sp_r1_starts_n,away_sp_r1_runs_avg,away_sp_r1_run_rate,away_sp_r1_starts_n
776706,2025-08-17,CLE,ATL,114,144,671106.0,607200.0,0,0,0,0,2025,4.199290780141844,7.053488372093023,4.1,6.3,97,0.375,0.25,8,0.75,0.5,8
776698,2025-08-17,STL,NYY,138,147,571945.0,701542.0,0,0,0,0,2025,5.744628099173553,4.6234375000000005,3.9,4.4,99,1.125,0.5,8,0.875,0.125,8
776704,2025-08-17,CHC,PIT,112,134,665871.0,669387.0,0,0,0,0,2025,6.85,4.913953488372093,2.9,3.1,98,1.0,0.625,8,0.125,0.125,8
776709,2025-08-17,CIN,MIL,113,158,671096.0,500779.0,0,0,0,0,2025,4.018032786885246,5.6,4.7,7.8,105,0.0,0.0,8,0.25,0.25,8
776708,2025-08-17,WSH,PHI,120,143,680730.0,605400.0,0,1,1,1,2025,4.799604743083004,5.4443223443223445,3.6,3.0,99,0.75,0.5,8,0.25,0.25,8
776692,2025-08-18,DET,HOU,116,117,656427.0,681293.0,0,0,0,0,2025,2.3274678111587983,4.996551724137931,4.8,3.7,96,0.375,0.25,8,1.375,0.375,8
776693,2025-08-18,COL,LAD,115,119,607536.0,808967.0,0,0,0,0,2025,6.826235741444867,2.184507042253521,4.5,5.0,112,0.625,0.25,8,0.5,0.375,8
776683,2025-08-18,SD,SF,135,137,641482.0,592662.0,0,4,4,1,2025,8.160975609756099,4.619434628975265,4.2,2.8,96,0.375,0.25,8,0.5,0.5,8
776688,2025-08-18,MIA,STL,146,138,691587.0,669461.0,1,0,1,1,2025,4.939080459770115,6.38125,4.4,3.7,93,0.5,0.375,8,0.0,0.0,8
776690,2025-08-18,KC,TEX,118,140,608379.0,683004.0,1,0,1,1,2025,2.8029702970297032,4.174380165289256,5.3,3.7,98,0.25,0.25,8,0.25,0.25,8
776680,2025-08-19,PHI,SEA,143,136,650911.0,682243.0,1,0,1,1,2025,2.560227272727273,5.708695652173914,4.3,4.5,102,0.0,0.0,8,0.25,0.25,8
776674,2025-08-19,MIN,ATH,142,133,657746.0,682052.0,0,0,0,0,2025,3.2027397260273975,2.5699646643109544,3.7,5.6,99,0.125,0.125,8,0.25,0.25,8
776672,2025-08-19,ARI,CLE,109,114,593958.0,676440.0,0,0,0,0,2025,4.880821917808219,4.496226415094339,5.8,4.1,100,0.75,0.5,8,0.625,0.25,8
776667,2025-08-19,SD,SF,135,137,601713.0,678906.0,1,1,2,1,2025,3.7070287539936104,9.844186046511629,4.2,2.8,96,0.125,0.125,8,3.0,1.0,1
776678,2025-08-19,WSH,NYM,120,121,663623.0,656849.0,0,0,0,0,2025,6.2330472103004295,3.838007380073801,4.5,5.4,99,0.75,0.375,8,0.0,0.0,8
776675,2025-08-19,KC,TEX,118,140,607625.0,518876.0,1,1,2,1,2025,7.159829059829061,4.627272727272727,5.0,3.8,98,0.0,0.0,8,0.5,0.375,8
776669,2025-08-20,ATL,CWS,144,145,694462.0,527048.0,0,0,0,0,2025,1.6833333333333333,3.773575129533679,7.2,4.5,100,0.0,0.0,2,0.375,0.125,8
776673,2025-08-20,DET,HOU,116,117,450203.0,664285.0,6,0,6,1,2025,4.9727915194346295,2.8039473684210527,4.9,2.8,96,0.375,0.125,8,0.5,0.375,8
776655,2025-08-21,BAL,HOU,110,117,687064.0,669920.0,0,2,2,1,2025,4.048616600790514,3.738297872340426,4.7,2.6,101,0.25,0.25,4,0.0,0.0,2
776644,2025-08-21,COL,LAD,115,119,801403.0,477132.0,1,2,3,1,2025,4.211111111111111,3.2140684410646387,4.9,5.0,112,0.5,0.375,8,0.75,0.375,8
776634,2025-08-22,MIL,SF,158,137,500779.0,687931.0,0,1,1,1,2025,4.737010676156584,7.497163120567375,6.3,2.7,100,0.25,0.25,8,1.0,1.0,1
776649,2025-08-22,DET,KC,116,118,663554.0,686701.0,0,0,0,0,2025,4.310762331838565,4.323628691983123,4.7,5.5,96,0.125,0.125,8,0.0,0.0,4
776633,2025-08-22,TB,STL,139,138,605288.0,571945.0,1,0,1,1,2025,4.511764705882353,5.123809523809523,3.9,4.7,97,0.75,0.375,8,1.0,0.375,8
776621,2025-08-23,MIL,SF,158,137,642547.0,657277.0,0,0,0,0,2025,3.753846153846154,2.287279151943463,5.4,3.0,100,0.375,0.25,8,0.375,0.25,8
776630,2025-08-23,MIA,TOR,146,141,676083.0,621244.0,0,0,0,0,2025,4.544444444444444,5.845901639344262,4.6,4.7,93,0.0,0.0,5,0.5,0.25,8
776617,2025-08-23,SD,LAD,135,119,641482.0,607192.0,0,0,0,0,2025,8.840740740740742,4.0929078014184395,4.8,5.2,96,0.875,0.375,8,0.625,0.375,8
776623,2025-08-23,TEX,CLE,140,114,683004.0,671106.0,0,0,0,0,2025,4.828971962616823,4.308791208791209,4.2,3.5,103,0.25,0.25,8,0.25,0.125,8
776629,2025-08-23,BAL,HOU,110,117,665152.0,664299.0,3,5,8,1,2025,3.56875,4.1,5.1,2.9,101,0.75,0.625,8,0.75,0.375,8
776620,2025-08-23,SEA,ATH,136,133,669923.0,605488.0,0,0,0,0,2025,2.723287671232877,4.7205533596837945,3.8,5.4,94,0.625,0.375,8,0.625,0.5,8
776625,2025-08-23,DET,KC,116,118,663978.0,608379.0,0,0,0,0,2025,5.41060606060606,2.557627118644068,5.2,5.3,96,1.125,0.5,8,0.25,0.25,8
776614,2025-08-24,MIA,TOR,146,141,691587.0,592332.0,0,0,0,0,2025,5.163492063492063,3.4225806451612906,4.9,4.9,93,0.5,0.375,8,0.375,0.375,8
776607,2025-08-24,CWS,MIN,145,142,672782.0,671737.0,3,0,3,1,2025,3.9000000000000004,3.2702127659574467,5.1,4.0,101,0.0,0.0,1,0.875,0.375,8
776608,2025-08-24,MIL,SF,158,137,694477.0,592662.0,0,0,0,0,2025,4.0200000000000005,3.5934210526315793,4.3,3.6,100,0.375,0.25,8,0.5,0.5,8
776603,2025-08-24,SD,LAD,135,119,601713.0,808967.0,0,1,1,1,2025,3.5792332268370606,2.712676056338028,4.8,4.7,96,0.25,0.25,8,0.5,0.375,8
776616,2025-08-24,NYY,BOS,147,111,607074.0,669160.0,0,0,0,0,2025,4.565201465201465,4.452459016393442,5.7,5.2,97,0.25,0.25,8,0.5,0.375,8
776609,2025-08-24,ARI,CIN,109,113,668678.0,663903.0,1,0,1,1,2025,3.9275862068965517,2.8526501766784453,5.5,4.7,100,0.75,0.375,8,0.75,0.375,8
776597,2025-08-25,NYY,WSH,147,120,693645.0,695418.0,1,0,1,1,2025,4.364822134387352,3.971212121212121,5.5,4.2,97,0.0,0.0,1,0.0,0.0,5
776600,2025-08-25,MIA,ATL,146,144,665795.0,675911.0,0,0,0,0,2025,3.236986301369863,8.288679245283019,4.1,5.5,93,0.375,0.375,8,1.125,0.375,8
776578,2025-08-26,STL,PIT,138,134,669467.0,656605.0,0,5,5,1,2025,5.288841201716739,5.846113989637306,5.4,4.1,99,0.875,0.375,8,0.25,0.125,8
776575,2025-08-26,TEX,LAA,140,108,571578.0,579328.0,3,0,3,1,2025,6.893103448275863,3.5059040590405903,4.6,3.3,103,0.0,0.0,8,0.625,0.375,8
776586,2025-08-26,MIL,ARI,158,109,694819.0,694297.0,1,0,1,1,2025,1.897814207650273,4.45036496350365,3.7,4.7,100,0.3333333333333333,0.3333333333333333,3,1.875,0.5,8
776576,2025-08-26,SF,CHC,137,112,434378.0,571510.0,0,0,0,0,2025,2.3337164750957857,3.9247422680412374,3.9,4.1,95,0.25,0.25,8,0.25,0.25,8
776587,2025-08-26,HOU,COL,117,115,686613.0,685299.0,0,0,0,0,2025,2.4515358361774746,5.158823529411765,3.5,4.2,99,0.875,0.375,8,0.42857142857142855,0.42857142857142855,7
776563,2025-08-27,TEX,LAA,140,108,656641.0,686799.0,4,1,5,1,2025,3.5255319148936173,6.221951219512196,5.1,3.3,103,0.0,0.0,1,1.375,0.625,8
776561,2025-08-27,SEA,SD,136,135,693433.0,506433.0,0,0,0,0,2025,4.065732087227414,4.1,4.7,5.0,94,0.875,0.5,8,0.375,0.375,8
776565,2025-08-27,MIA,ATL,146,144,687473.0,666214.0,0,1,1,1,2025,4.022509225092251,3.335294117647059,4.0,6.1,93,1.0,0.5,6,1.125,0.375,8
776557,2025-08-27,SF,CHC,137,112,687931.0,607067.0,1,0,1,1,2025,6.912154696132596,3.059016393442623,3.8,4.0,95,0.5,0.5,2,0.75,0.375,8
776566,2025-08-27,NYM,PHI,121,143,690997.0,592836.0,0,0,0,0,2025,2.934710743801653,4.341134751773049,6.8,6.1,94,0.0,0.0,1,0.5,0.375,8
776562,2025-08-27,LAD,CIN,119,113,660271.0,666157.0,0,0,0,0,2025,2.2712707182320444,2.0399293286219082,5.4,3.4,94,0.375,0.375,8,0.375,0.25,8
776580,2025-08-27,CLE,TB,114,139,677944.0,656876.0,0,0,0,0,2025,5.92442748091603,3.0644128113879003,2.1,4.7,97,0.25,0.25,8,0.625,0.375,8
776570,2025-08-27,NYY,WSH,147,120,608331.0,676917.0,1,0,1,1,2025,3.9823529411764707,3.597737556561086,6.5,4.3,97,0.5,0.375,8,0.0,0.0,3
776564,2025-08-28,BAL,BOS,110,111,700249.0,676979.0,0,1,1,1,2025,4.031174089068826,3.164516129032258,4.7,4.2,101,0.125,0.125,8,0.375,0.25,8
776556,2025-08-28,CWS,NYY,145,147,663436.0,701542.0,0,2,2,1,2025,5.351908396946564,3.9661417322834644,5.9,6.4,101,0.25,0.25,8,0.875,0.125,8
776554,2025-08-28,STL,PIT,138,134,571945.0,677952.0,0,1,1,1,2025,6.671428571428572,1.5472049689440996,4.7,4.7,99,1.125,0.5,8,0.0,0.0,1
776558,2025-08-28,NYM,MIA,121,146,605280.0,800049.0,2,1,3,1,2025,3.677777777777778,5.984615384615385,7.1,3.6,94,0.2857142857142857,0.2857142857142857,7,0.6666666666666666,0.6666666666666666,3
776550,2025-08-28,SF,CHC,137,112,657277.0,684007.0,2,1,3,1,2025,2.142904290429043,3.3236421725239618,4.9,3.9,95,0.375,0.25,8,0.375,0.25,8
776538,2025-08-29,ATH,TEX,133,140,605488.0,683004.0,0,0,0,0,2025,4.944262295081968,4.082142857142857,5.3,6.1,97,0.5,0.375,8,0.25,0.25,8
776542,2025-08-29,COL,CHC,115,112,608566.0,690990.0,0,0,0,0,2025,5.785950413223141,2.3796610169491528,3.1,4.2,112,0.5,0.25,8,0.125,0.125,8
776533,2025-08-29,SF,BAL,137,110,592662.0,665152.0,4,1,5,1,2025,4.325165562913908,3.970967741935484,4.6,3.7,95,0.5,0.5,8,1.25,0.625,8
776534,2025-08-29,LAD,ARI,119,109,605483.0,668678.0,0,0,0,0,2025,3.2111111111111112,3.6862068965517243,5.4,4.9,94,0.5,0.25,8,0.5,0.25,8
776546,2025-08-29,TOR,MIL,141,158,669456.0,642547.0,0,0,0,0,2025,2.7666666666666666,3.6,5.3,3.9,101,0.375,0.25,8,0.375,0.25,8
776530,2025-08-30,MIN,SD,142,135,671737.0,601713.0,0,0,0,0,2025,3.9119658119658123,3.8051282051282054,4.6,5.0,99,1.25,0.5,8,0.375,0.375,8
776523,2025-08-30,LAD,ARI,119,109,607192.0,593958.0,0,0,0,0,2025,4.766666666666667,4.753543307086614,5.1,5.1,94,0.375,0.25,8,0.375,0.375,8
776536,2025-08-30,CIN,STL,113,138,671096.0,700241.0,1,0,1,1,2025,4.0152542372881355,4.033333333333333,3.2,4.6,105,0.375,0.125,8,0.4,0.2,5
776535,2025-08-30,NYM,MIA,121,146,656849.0,665795.0,1,5,6,1,2025,3.1,2.4046357615894043,7.9,4.4,94,0.0,0.0,8,0.25,0.25,8
776532,2025-08-30,PHI,ATL,143,144,650911.0,519242.0,0,0,0,0,2025,1.68974358974359,2.164327485380117,5.9,5.4,102,0.0,0.0,8,0.125,0.125,8
776510,2025-08-31,HOU,LAA,117,108,686613.0,667755.0,0,0,0,0,2025,2.6737704918032787,3.7204379562043797,4.2,2.6,99,0.875,0.375,8,0.75,0.25,8
776508,2025-08-31,ATH,TEX,133,140,669372.0,594798.0,0,2,2,1,2025,5.403921568627451,4.468821292775665,4.7,7.0,97,0.5,0.3333333333333333,6,0.25,0.25,8
776517,2025-08-31,BOS,PIT,111,134,608337.0,656605.0,0,0,0,0,2025,4.116393442622951,5.4175965665236046,4.1,5.1,104,0.375,0.125,8,0.0,0.0,8
776515,2025-08-31,TOR,MIL,141,158,453286.0,605540.0,3,2,5,1,2025,4.648387096774194,3.632319391634981,5.0,4.6,101,0.125,0.125,8,0.5,0.375,8
776519,2025-08-31,NYM,MIA,121,146,673540.0,645261.0,0,1,1,1,2025,5.431838565022422,3.56875,8.3,5.1,94,0.5,0.375,8,0.375,0.375,8
776514,2025-08-31,CWS,NYY,145,147,527048.0,661563.0,0,1,1,1,2025,3.178740157480315,3.9583690987124465,4.3,6.2,101,0.375,0.125,8,0.125,0.125,8
776521,2025-08-31,CLE,SEA,114,136,676440.0,682243.0,0,0,0,0,2025,5.434630350194553,7.308333333333334,2.6,4.7,97,0.625,0.25,8,0.375,0.375,8
776503,2025-09-01,CIN,TOR,113,141,668881.0,605135.0,0,0,0,0,2025,3.3952029520295204,4.8968750000000005,3.1,5.1,105,0.125,0.125,8,1.875,0.625,8
776497,2025-09-01,STL,ATH,138,133,543243.0,806960.0,0,0,0,0,2025,3.7129032258064516,2.901980198019802,4.5,4.9,99,1.125,0.375,8,0.0,0.0,1
776495,2025-09-01,ARI,TEX,109,140,669194.0,571578.0,2,0,2,1,2025,2.9943661971830986,5.698039215686275,5.2,7.3,100,0.125,0.125,8,0.0,0.0,8
776489,2025-09-02,HOU,NYY,117,147,664285.0,608331.0,0,0,0,0,2025,3.8142857142857145,3.7071428571428573,4.1,6.1,99,1.125,0.375,8,0.5,0.375,8
776487,2025-09-02,CHC,ATL,112,144,684007.0,666214.0,0,0,0,0,2025,3.580480480480481,3.3745098039215686,5.4,4.6,98,0.625,0.375,8,1.125,0.375,8
776484,2025-09-02,MIN,CWS,142,145,680573.0,663436.0,1,0,1,1,2025,7.436734693877552,6.777685950413224,5.3,4.5,99,0.375,0.25,8,0.5,0.375,8
776472,2025-09-03,HOU,NYY,117,147,669920.0,701542.0,0,0,0,0,2025,3.948056537102474,4.862295081967213,3.2,6.8,99,0.0,0.0,3,0.875,0.125,8
776471,2025-09-03,MIL,PHI,158,143,500779.0,605400.0,5,0,5,1,2025,4.842424242424242,7.09103139013453,4.9,5.2,100,0.375,0.375,8,0.25,0.25,8
776475,2025-09-03,CIN,TOR,113,141,641793.0,669456.0,0,0,0,0,2025,4.129411764705883,3.00990990990991,3.9,6.1,105,0.625,0.5,8,0.375,0.25,8
776478,2025-09-03,DET,NYM,116,121,663554.0,605280.0,0,0,0,0,2025,4.792913385826772,2.9353909465020576,4.5,8.2,96,0.0,0.0,8,0.375,0.375,8
776477,2025-09-03,WSH,MIA,120,146,680730.0,691587.0,3,0,3,1,2025,6.983928571428572,7.168627450980393,2.7,4.4,99,0.625,0.5,8,0.5,0.375,8
776470,2025-09-03,STL,ATH,138,133,669461.0,605488.0,0,0,0,0,2025,6.0864253393665155,5.3033898305084755,3.7,5.1,99,0.125,0.125,8,0.5,0.375,8
776479,2025-09-03,PIT,LAD,134,119,677952.0,686218.0,1,0,1,1,2025,1.5976525821596246,3.4571428571428573,5.1,4.1,95,0.0,0.0,2,0.375,0.25,8
776468,2025-09-03,ARI,TEX,109,140,668678.0,683004.0,1,0,1,1,2025,3.6517241379310343,3.881893004115226,4.6,7.5,100,0.5,0.25,8,0.25,0.25,8
776465,2025-09-03,SD,BAL,135,110,641482.0,700249.0,0,1,1,1,2025,5.312389380530973,4.8479674796747965,4.6,4.1,96,0.875,0.375,8,0.125,0.125,8
776459,2025-09-04,MIL,PHI,158,143,642547.0,624133.0,0,0,0,0,2025,2.5285714285714285,3.0659863945578234,5.4,4.9,100,0.125,0.125,8,0.125,0.125,8
776442,2025-09-05,COL,SD,115,135,607536.0,601713.0,0,0,0,0,2025,5.271945701357466,3.8876712328767127,3.9,4.6,112,0.625,0.25,8,0.25,0.25,8
776453,2025-09-05,PIT,MIL,134,158,670912.0,682990.0,0,1,1,1,2025,3.966666666666667,5.571482889733841,5.0,5.1,95,0.75,0.375,8,0.625,0.375,8
776445,2025-09-05,STL,SF,138,137,700241.0,693313.0,0,2,2,1,2025,3.8666666666666667,12.433333333333334,4.0,7.9,99,0.5,0.3333333333333333,6,0.0,0.0,1
776446,2025-09-05,KC,MIN,118,142,608379.0,641154.0,0,0,0,0,2025,2.761654135338346,4.0926470588235295,4.1,5.5,98,0.25,0.25,8,0.375,0.125,8
776460,2025-09-05,ATL,SEA,144,136,519242.0,669302.0,1,0,1,1,2025,1.9554216867469882,4.61394422310757,4.8,5.2,100,0.125,0.125,8,0.375,0.375,8
776449,2025-09-05,TEX,HOU,140,117,518876.0,676467.0,0,0,0,0,2025,5.634246575342466,6.616949152542373,6.5,3.3,103,0.5,0.375,8,0.0,0.0,4
776457,2025-09-05,NYY,TOR,147,141,693645.0,592332.0,0,3,3,1,2025,2.3907801418439716,3.00625,7.5,6.7,97,0.0,0.0,2,0.25,0.25,8
776440,2025-09-06,CHC,WSH,112,120,571510.0,695418.0,0,1,1,1,2025,4.199290780141844,5.248760330578513,5.1,3.6,98,0.125,0.125,8,0.14285714285714285,0.14285714285714285,7
776436,2025-09-06,NYY,TOR,147,141,661563.0,605135.0,0,0,0,0,2025,3.8509881422924903,4.5843750000000005,6.6,7.1,97,0.125,0.125,8,1.125,0.5,8
